all_families_for_molecule,canonical_smiles,conflict_flags,duplicate_group_id,group_size,inchi_keys,label_regimes,merge_policy_used,output_row_count,site_sets,source_record_ids,sources,target_family
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C1CCC2=O,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_290e4e446c11d9bd,3,"[""DNXHEGUUPJUMQT-QYFVKBAZSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[6, 11], [6, 11], [6]]","[""estrone"", ""estrone"", ""DNXHEGUUPJUMQT-QYFVKBAZSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C1CCC2=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_abd8ea6cd0939e0d,3,"[""DNXHEGUUPJUMQT-QYFVKBAZSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[6, 17], [6, 17], [6, 17]]","[""estrone"", ""estrone"", ""DNXHEGUUPJUMQT-QYFVKBAZSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C1CCC2=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_07359a969922d581,3,"[""DNXHEGUUPJUMQT-QYFVKBAZSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[6, 10], [6, 10], [6, 10]]","[""estrone"", ""estrone"", ""DNXHEGUUPJUMQT-QYFVKBAZSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C1CCC2=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_68211ef4e10aa07c,3,"[""DNXHEGUUPJUMQT-QYFVKBAZSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 6, 10, 17], [4, 6, 10, 17], [4, 6, 10, 17]]","[""estrone"", ""estrone"", ""DNXHEGUUPJUMQT-QYFVKBAZSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_42862debb6197626,3,"[""VOXZDWNPVJITMN-ZBRFXRBCSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 6, 10, 17], [4, 6, 10, 17], [4, 6, 10, 17]]","[""estradiol"", ""estradiol"", ""VOXZDWNPVJITMN-NZKIEYOBSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_c47720a8fb64599b,3,"[""VOXZDWNPVJITMN-ZBRFXRBCSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[6, 11], [6, 11], [6]]","[""estradiol"", ""estradiol"", ""VOXZDWNPVJITMN-NZKIEYOBSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_2d7960f778eb33d0,3,"[""VOXZDWNPVJITMN-ZBRFXRBCSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[6, 17], [6, 17], [6, 17]]","[""estradiol"", ""estradiol"", ""VOXZDWNPVJITMN-NZKIEYOBSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_3e074a617a4f9fe8,3,"[""VOXZDWNPVJITMN-ZBRFXRBCSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[6, 10], [6, 10], [6, 10]]","[""estradiol"", ""estradiol"", ""VOXZDWNPVJITMN-NZKIEYOBSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_252cce46dfd70bb6,3,"[""VOXZDWNPVJITMN-ZBRFXRBCSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 6, 10, 17, 18, 19], [4, 6, 10, 17, 18, 19], [4, 6, 10, 17, 18, 19]]","[""estradiol"", ""estradiol"", ""VOXZDWNPVJITMN-NZKIEYOBSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_ccd83e2624b67228,3,"[""FMGSKLZLMKYGDP-USOAJAOKSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[14, 17], [14, 17], [14, 17]]","[""dhea"", ""dhea"", ""FMGSKLZLMKYGDP-USOAJAOKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP3A4""]",C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_280b9b991d757e94,3,"[""MUMGGOZAMZWBJJ-DYKIIFRCSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 7, 10, 16, 17, 18], [4, 7, 10, 16, 17, 18], [4, 5, 7, 10, 16, 17, 18]]","[""testosterone"", ""testosterone"", ""MUMGGOZAMZWBJJ-DYKIIFRCSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP3A4""]",C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_0813a1078b07708c,3,"[""MUMGGOZAMZWBJJ-DYKIIFRCSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 7, 10, 16, 17, 18], [4, 7, 10, 16, 17, 18], [4, 5, 7, 10, 16, 17, 18]]","[""testosterone"", ""testosterone"", ""MUMGGOZAMZWBJJ-DYKIIFRCSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP3A4""]",C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_0ef4fbcae916f740,3,"[""MUMGGOZAMZWBJJ-DYKIIFRCSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 7, 10, 16, 17, 18], [4, 7, 10, 16, 17, 18], [4, 5, 7, 10, 16, 17, 18]]","[""testosterone"", ""testosterone"", ""MUMGGOZAMZWBJJ-DYKIIFRCSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label"", ""tier_assignment_mismatch""]",dup_5f3343ae5be03b53,3,"[""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""broad_region"", ""tiered_multisite""]",conflict_preserved,3,"[[16, 25, 30], [16, 25, 30], [1, 3, 4, 5, 7, 8, 11, 14, 16]]","[""troglitazone"", ""troglitazone"", ""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2,"[""contains_broad_region_label""]",dup_d03e7ecddf9f7f8d,1,"[""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""broad_region""]",single_source,1,"[[1, 3, 4, 5, 7, 8, 11, 14, 16]]","[""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_173bec02cc1e2bf9,3,"[""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[16], [16], [1, 3, 4, 5, 7, 8, 11, 14, 16]]","[""troglitazone"", ""troglitazone"", ""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label"", ""tier_assignment_mismatch""]",dup_5577841b32c0cbf8,3,"[""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""broad_region"", ""tiered_multisite""]",conflict_preserved,3,"[[16, 25, 30], [16, 25, 30], [1, 3, 4, 5, 7, 8, 11, 14, 16]]","[""troglitazone"", ""troglitazone"", ""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label"", ""tier_assignment_mismatch""]",dup_b250df6cc5207de8,3,"[""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""broad_region"", ""tiered_multisite""]",conflict_preserved,3,"[[16, 25, 30], [16, 25, 30], [1, 3, 4, 5, 7, 8, 11, 14, 16]]","[""troglitazone"", ""troglitazone"", ""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2,"[""contains_broad_region_label""]",dup_1e225acf214246e3,1,"[""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""broad_region""]",single_source,1,"[[1, 3, 4, 5, 7, 8, 11, 14, 16]]","[""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label"", ""tier_assignment_mismatch""]",dup_0421b406af9b51ed,3,"[""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""broad_region"", ""tiered_multisite""]",conflict_preserved,3,"[[16, 25, 30], [16, 25, 30], [1, 3, 4, 5, 7, 8, 11, 14, 16]]","[""troglitazone"", ""troglitazone"", ""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label"", ""tier_assignment_mismatch""]",dup_cf5c7660317952e8,3,"[""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""broad_region"", ""tiered_multisite""]",conflict_preserved,3,"[[16, 25, 30], [16, 25, 30], [1, 3, 4, 5, 7, 8, 11, 14, 16]]","[""troglitazone"", ""troglitazone"", ""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label"", ""tier_assignment_mismatch""]",dup_4b26d4c2ad182671,3,"[""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""broad_region"", ""tiered_multisite""]",conflict_preserved,3,"[[16, 25, 30], [16, 25, 30], [1, 3, 4, 5, 7, 8, 11, 14, 16]]","[""troglitazone"", ""troglitazone"", ""GXPHKUHSUJUWKP-CYFREDJKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C19"", ""CYP3A4""]",Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_5582ab9203700322,3,"[""QAGYKUNXZHXKMR-HKWSIXNMSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[24, 38], [24, 38], [24]]","[""nelfinavir"", ""nelfinavir"", ""QAGYKUNXZHXKMR-HKWSIXNMSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C19"", ""CYP2C9"", ""CYP3A4""]",Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_5f035327fb4c9661,3,"[""MJIHNNLFOKEZEW-RUZDIDTESA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[15, 16, 20, 21], [15, 16, 20, 21], [15, 20, 21]]","[""lansoprazole"", ""lansoprazole"", ""MJIHNNLFOKEZEW-RUZDIDTESA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_83bdeb16c86eba71,3,"[""ARSRBNBHOADGJU-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 6, 7, 11, 12, 14, 15, 17], [0, 1, 6, 7, 11, 12, 14, 15, 17], [0, 1, 6, 7, 11, 12, 14, 15, 17]]","[""DMBA"", ""DMBA"", ""ARSRBNBHOADGJU-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_85bad7d2055c60dc,3,"[""ARSRBNBHOADGJU-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 6, 7, 11, 12, 14, 15, 17], [0, 1, 6, 7, 11, 12, 14, 15, 17], [0, 1, 6, 7, 11, 12, 14, 15, 17]]","[""DMBA"", ""DMBA"", ""ARSRBNBHOADGJU-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_fad6450b6944ff6f,3,"[""ARSRBNBHOADGJU-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 6, 7, 11, 12, 14, 15, 17], [0, 1, 6, 7, 11, 12, 14, 15, 17], [0, 1, 6, 7, 11, 12, 14, 15, 17]]","[""DMBA"", ""DMBA"", ""ARSRBNBHOADGJU-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_6132986566d4f428,3,"[""ARSRBNBHOADGJU-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 6, 7, 11, 12, 14, 15, 17], [0, 1, 6, 7, 11, 12, 14, 15, 17], [0, 1, 6, 7, 11, 12, 14, 15, 17]]","[""DMBA"", ""DMBA"", ""ARSRBNBHOADGJU-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_fe141792031ac922,3,"[""ARSRBNBHOADGJU-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 6, 7, 11, 12, 15, 17], [0, 1, 6, 7, 11, 12, 15, 17], [0, 1, 6, 7, 11, 12, 15, 17]]","[""DMBA"", ""DMBA"", ""ARSRBNBHOADGJU-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",Cc1c2ccccc2c(C)c2c1ccc1ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_8ea5ef737e2bb707,3,"[""ARSRBNBHOADGJU-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 1, 6, 7, 11, 12, 14, 15, 17], [0, 1, 6, 7, 11, 12, 14, 15, 17], [0, 1, 6, 7, 11, 12, 14, 15, 17]]","[""DMBA"", ""DMBA"", ""ARSRBNBHOADGJU-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP3A4""]",Cc1c2ccccc2nc2c1ccc1ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_8746986844411df4,3,"[""LZUFUDJVBHLHFC-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[3, 4, 12, 13, 14, 15, 18], [3, 4, 12, 13, 14, 15, 18], [3, 4, 12, 13, 14, 15, 18]]","[""7MBAC"", ""7MBAC"", ""LZUFUDJVBHLHFC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP3A4""]",Cc1c2ccccc2nc2c1ccc1ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_a689c1222ae67901,3,"[""LZUFUDJVBHLHFC-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[3, 4, 12, 13, 14, 15, 18], [3, 4, 12, 13, 14, 15, 18], [3, 4, 12, 13, 14, 15, 18]]","[""7MBAC"", ""7MBAC"", ""LZUFUDJVBHLHFC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_17e70e52a795a933,3,"[""CTSPAMFJBXKSOY-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 5, 6], [1, 5, 6], [1, 5, 6]]","[""ellipticine"", ""ellipticine"", ""CTSPAMFJBXKSOY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_98d6b3b6f9ada3f0,3,"[""CTSPAMFJBXKSOY-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 5, 6, 7], [1, 5, 6, 7], [1, 5, 6, 7]]","[""ellipticine"", ""ellipticine"", ""CTSPAMFJBXKSOY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_8d6f756bda8fbd27,3,"[""CTSPAMFJBXKSOY-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 6, 7, 9], [1, 6, 7, 9], [1, 6, 7, 9]]","[""ellipticine"", ""ellipticine"", ""CTSPAMFJBXKSOY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1c[nH]c2ccccc12,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_1fc33aeeab57bfcd,3,"[""ZFRKQXVRDFCRJG-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 3], [2, 3], [1, 2, 3]]","[""3-methylindole"", ""3-methylindole"", ""ZFRKQXVRDFCRJG-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1c[nH]c2ccccc12,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_da8886f8e99eeff3,3,"[""ZFRKQXVRDFCRJG-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 3], [2, 3], [1, 2, 3]]","[""3-methylindole"", ""3-methylindole"", ""ZFRKQXVRDFCRJG-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Cc1c[nH]c2ccccc12,"[""site_set_mismatch""]",dup_3bb45a100e30f95c,3,"[""ZFRKQXVRDFCRJG-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[2], [2], [1, 2]]","[""3-methylindole"", ""3-methylindole"", ""ZFRKQXVRDFCRJG-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
