all_families_for_molecule,canonical_smiles,conflict_flags,duplicate_group_id,group_size,inchi_keys,label_regimes,merge_policy_used,output_row_count,site_sets,source_record_ids,sources,target_family
"[""CYP1A2"", ""CYP2B6"", ""CYP2C19"", ""CYP2C9"", ""CYP3A4""]",O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3)cc2o1,"[""site_set_mismatch""]",dup_5d53762963cbfb90,3,"[""WVKLERKKJXUPIK-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[19], [19], [18, 19]]","[""BFC"", ""BFC"", ""WVKLERKKJXUPIK-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2A6""]",O=c1ccc2cc3ccoc3cc2o1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_419c191827591111,3,"[""ZCCUUQDIBDJBTK-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 10], [0, 10], [0, 10]]","[""psoralen"", ""psoralen"", ""ZCCUUQDIBDJBTK-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2E1"", ""CYP3A4""]",O=c1ccc2ccccc2o1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_ed547a538044a872,3,"[""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[2, 3], [2, 3], [2, 3]]","[""coumarin"", ""coumarin"", ""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2E1"", ""CYP3A4""]",O=c1ccc2ccccc2o1,[],dup_aebcc9c6a0b5c52d,3,"[""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[7], [7], [7]]","[""coumarin"", ""coumarin"", ""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2E1"", ""CYP3A4""]",O=c1ccc2ccccc2o1,[],dup_4d5139d25391f3e4,1,"[""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""single_exact""]",single_source,1,[[7]],"[""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2E1"", ""CYP3A4""]",O=c1ccc2ccccc2o1,[],dup_0a5fd47c3f30c9a0,3,"[""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[7], [7], [7]]","[""coumarin"", ""coumarin"", ""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2E1"", ""CYP3A4""]",O=c1ccc2ccccc2o1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_bb7b785977dcef54,3,"[""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[2, 3], [2, 3], [2, 3]]","[""coumarin"", ""coumarin"", ""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2E1"", ""CYP3A4""]",O=c1ccc2ccccc2o1,"[""label_regime_mismatch""]",dup_ee2259c74f394cbc,3,"[""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[2, 3], [2, 3], [2, 3]]","[""coumarin"", ""coumarin"", ""ZYGHJZDHTFUPRJ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2C9""]",O=c1ccc2nc3ccc(OCOCc4ccccc4)cc3oc-2c1,"[""site_set_mismatch""]",dup_c1f736a02938b6e0,3,"[""UOBJOWXNMYOTGQ-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[15], [15], [10, 14, 15]]","[""vivid_red"", ""vivid_red"", ""UOBJOWXNMYOTGQ-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2B6"", ""CYP2C8"", ""CYP3A4""]",O=c1ccc2nc3ccc(OCc4ccccc4)cc3oc-2c1,"[""site_set_mismatch""]",dup_ef1400343a8f0967,3,"[""XNZRYTITWLGTJS-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[21], [21], [14, 21]]","[""7-benzyloxyresorufin"", ""7-benzyloxyresorufin"", ""XNZRYTITWLGTJS-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2B6"", ""CYP2C8"", ""CYP3A4""]",O=c1ccc2nc3ccc(OCc4ccccc4)cc3oc-2c1,"[""site_set_mismatch""]",dup_b8a2548a9e3c1882,3,"[""XNZRYTITWLGTJS-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[21], [21], [14, 21]]","[""7-benzyloxyresorufin"", ""7-benzyloxyresorufin"", ""XNZRYTITWLGTJS-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2B6"", ""CYP2C8"", ""CYP3A4""]",O=c1ccc2nc3ccc(OCc4ccccc4)cc3oc-2c1,"[""site_set_mismatch""]",dup_648f0ce20c74a8b3,3,"[""XNZRYTITWLGTJS-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[21], [21], [14, 21]]","[""7-benzyloxyresorufin"", ""7-benzyloxyresorufin"", ""XNZRYTITWLGTJS-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2B6"", ""CYP2C8"", ""CYP3A4""]",O=c1ccc2nc3ccc(OCc4ccccc4)cc3oc-2c1,"[""site_set_mismatch""]",dup_41a4b193e6c1ee52,3,"[""XNZRYTITWLGTJS-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[21], [21], [14, 21]]","[""7-benzyloxyresorufin"", ""7-benzyloxyresorufin"", ""XNZRYTITWLGTJS-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_6079f33a034fb3f7,3,"[""PHLBKPHSAVXXEF-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 7, 9, 23], [0, 7, 9, 23], [0, 7, 9, 22, 23]]","[""trazodone"", ""trazodone"", ""PHLBKPHSAVXXEF-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP3A4""]",OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_3109e942a50f1658,3,"[""CESYFZMRVQIRNB-UHFFFAOYSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[18], [18], [18, 19]]","[""RHP+"", ""RHP+"", ""CESYFZMRVQIRNB-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP3A4""]",OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_25611e1abaa64433,3,"[""CESYFZMRVQIRNB-UHFFFAOYSA-N""]","[""broad_region"", ""single_exact""]",conflict_preserved,3,"[[18], [18], [18, 19]]","[""RHP+"", ""RHP+"", ""CESYFZMRVQIRNB-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",OCC(CO)(CBr)CBr,[],dup_c989c5988954db09,1,"[""CHUGKEQJSLOLHL-UHFFFAOYSA-N""]","[""multi_exact""]",single_source,1,"[[0, 7]]","[""BMP""]","[""Peng_external""]",CYP3A4
"[""CYP2D6""]",OCCCOc1cccc(CN2CCCCC2)c1,"[""site_set_mismatch""]",dup_ea7fc9223f06fb2f,3,"[""JACPUZOKPSTMTK-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[2, 4], [2, 4], [1, 2, 4]]","[""ROX_M_5"", ""ROX_M_5"", ""JACPUZOKPSTMTK-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP2D6""]",OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,"[""site_set_mismatch""]",dup_55b7e8fd440cfaba,3,"[""PLDUPXSUYLZYBN-UHFFFAOYSA-N""]","[""multi_exact""]",partial_agreement_union,1,"[[0, 21], [0, 21], [0, 3, 21]]","[""fluphenazine"", ""fluphenazine"", ""PLDUPXSUYLZYBN-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,"[""site_set_mismatch""]",dup_d17ef18b69412cf4,3,"[""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[1], [1], [1, 5]]","[""perphenazine"", ""perphenazine"", ""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,"[""site_set_mismatch""]",dup_1da7dfbb8d44659b,3,"[""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[1], [1], [1, 5]]","[""perphenazine"", ""perphenazine"", ""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,"[""site_set_mismatch""]",dup_cf49a89cfacf8af3,3,"[""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[1], [1], [1, 5]]","[""perphenazine"", ""perphenazine"", ""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,"[""site_set_mismatch""]",dup_82b38e60829ca189,3,"[""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[1], [1], [1, 5]]","[""perphenazine"", ""perphenazine"", ""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_2f2e3708ed54f75e,3,"[""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[1], [1], [1, 3, 5, 9]]","[""perphenazine"", ""perphenazine"", ""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,"[""site_set_mismatch""]",dup_b1e20475bbbc3d0f,3,"[""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[1], [1], [1, 5]]","[""perphenazine"", ""perphenazine"", ""RGCVKNLCSQQDEP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2D6"", ""CYP3A4""]",OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,[],dup_f505d9cbf8ab0ac6,1,"[""URKOMYMAXPYINW-UHFFFAOYSA-N""]","[""single_exact""]",single_source,1,[[22]],"[""URKOMYMAXPYINW-UHFFFAOYSA-N""]","[""MetXBioDB""]",CYP2D6
"[""CYP2D6"", ""CYP3A4""]",OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_579346ad6fbcc98d,3,"[""URKOMYMAXPYINW-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[18], [18], [6, 7, 13, 14, 18, 22]]","[""quetiapine"", ""quetiapine"", ""URKOMYMAXPYINW-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",OCCc1ccccc1Nc1c(Cl)cccc1Cl,[],dup_e701710d1440287f,3,"[""NFWJEEBVQAMWHK-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[6], [6], [6]]","[""reduced_diclofenac"", ""reduced_diclofenac"", ""NFWJEEBVQAMWHK-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",OCCc1ccccc1Nc1c(Cl)cccc1Cl,[],dup_e8a927b5767c4bc9,3,"[""NFWJEEBVQAMWHK-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[6], [6], [6]]","[""reduced_diclofenac"", ""reduced_diclofenac"", ""NFWJEEBVQAMWHK-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",OCCc1ccccc1Nc1c(Cl)cccc1Cl,[],dup_8f6018f24624f8f7,3,"[""NFWJEEBVQAMWHK-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[6], [6], [6]]","[""reduced_diclofenac"", ""reduced_diclofenac"", ""NFWJEEBVQAMWHK-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",OCCc1ccccc1Nc1c(Cl)cccc1Cl,[],dup_26a7d33812e1b896,3,"[""NFWJEEBVQAMWHK-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[6], [6], [6]]","[""reduced_diclofenac"", ""reduced_diclofenac"", ""NFWJEEBVQAMWHK-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",OCCc1ccccc1Nc1c(Cl)cccc1Cl,[],dup_46b68903175499a7,3,"[""NFWJEEBVQAMWHK-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[6], [6], [6]]","[""reduced_diclofenac"", ""reduced_diclofenac"", ""NFWJEEBVQAMWHK-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",OCCc1ccccc1Nc1c(Cl)cccc1Cl,[],dup_c3e3cb77831f4ce2,3,"[""NFWJEEBVQAMWHK-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[6], [6], [6]]","[""reduced_diclofenac"", ""reduced_diclofenac"", ""NFWJEEBVQAMWHK-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",OCc1cc([C@H](O)CNCCCCCCOCCCCc2ccccc2)ccc1O,[],dup_82a3867b1921e259,3,"[""GIIZNNXWQWCKIB-RUZDIDTESA-N""]","[""single_exact""]",exact_agreement,1,"[[29], [29], [29]]","[""salmeterol"", ""salmeterol"", ""GIIZNNXWQWCKIB-RUZDIDTESA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,[],dup_3b2b9abbc98e1084,1,"[""QHSMEGADRFZVNE-UHFFFAOYSA-N""]","[""multi_exact""]",single_source,1,"[[0, 23]]","[""1-hydroxymidazolam""]","[""Peng_external""]",CYP3A4
"[""CYP3A4""]",O[C@@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_a73c0ef7bb31428b,3,"[""WNZBBTJFOIOEMP-FQEVSTJZSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[0, 3, 4, 12, 19], [0, 3, 4, 12, 19], [0, 3, 4, 5, 12, 13, 15, 17, 18, 19]]","[""reduced_haloperidol"", ""reduced_haloperidol"", ""WNZBBTJFOIOEMP-FQEVSTJZSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",O[C@H](CNC[C@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,[],dup_4fc54b0fe6ae2f0d,1,"[""KOHIRBRYDXPAMZ-UDKICSLYSA-N""]","[""multi_exact""]",single_source,1,"[[0, 6]]","[""Nebivolol""]","[""Rudik_external""]",CYP3A4
"[""CYP2B6"", ""CYP2C19"", ""CYP3A4""]",Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,[],dup_2e6acca261267827,3,"[""IUGDILGOLSSKNE-UHFFFAOYSA-N""]","[""multi_exact""]",exact_agreement,1,"[[3, 7, 8, 14], [3, 7, 8, 14], [3, 7, 8, 14]]","[""methoxychlor_bis_OH"", ""methoxychlor_bis_OH"", ""IUGDILGOLSSKNE-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP2B6"", ""CYP2C19"", ""CYP3A4""]",Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,[],dup_f1c1252363f4922a,3,"[""IUGDILGOLSSKNE-UHFFFAOYSA-N""]","[""multi_exact""]",exact_agreement,1,"[[3, 7, 8, 14], [3, 7, 8, 14], [3, 7, 8, 14]]","[""methoxychlor_bis_OH"", ""methoxychlor_bis_OH"", ""IUGDILGOLSSKNE-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP2B6"", ""CYP2C19"", ""CYP3A4""]",Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,[],dup_5967f5b2c608a402,3,"[""IUGDILGOLSSKNE-UHFFFAOYSA-N""]","[""multi_exact""]",exact_agreement,1,"[[3, 7, 8, 14], [3, 7, 8, 14], [3, 7, 8, 14]]","[""methoxychlor_bis_OH"", ""methoxychlor_bis_OH"", ""IUGDILGOLSSKNE-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Oc1ccc(OC(F)(F)F)cc1CN[C@@H]1CCCN[C@H]1c1ccccc1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_f71987ab586a5667,3,"[""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[12, 22], [12, 22], [1, 2, 22, 23]]","[""CP_125_611"", ""CP_125_611"", ""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Oc1ccc(OC(F)(F)F)cc1CN[C@@H]1CCCN[C@H]1c1ccccc1,"[""site_set_mismatch""]",dup_e7085096a679a385,3,"[""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[22], [22], [22, 23]]","[""CP_125_611"", ""CP_125_611"", ""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Oc1ccc(OC(F)(F)F)cc1CN[C@@H]1CCCN[C@H]1c1ccccc1,"[""site_set_mismatch""]",dup_2fdcbb86d2bd4cf1,3,"[""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[22], [22], [22, 23]]","[""CP_125_611"", ""CP_125_611"", ""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Oc1ccc(OC(F)(F)F)cc1CN[C@@H]1CCCN[C@H]1c1ccccc1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_22768c03987ab2fe,3,"[""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[12, 22], [12, 22], [1, 2, 22, 23]]","[""CP_125_611"", ""CP_125_611"", ""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Oc1ccc(OC(F)(F)F)cc1CN[C@@H]1CCCN[C@H]1c1ccccc1,"[""site_set_mismatch""]",dup_f181db4739ff4c44,3,"[""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[22], [22], [22, 23]]","[""CP_125_611"", ""CP_125_611"", ""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Oc1ccc(OC(F)(F)F)cc1CN[C@@H]1CCCN[C@H]1c1ccccc1,"[""site_set_mismatch""]",dup_d6c0326b0b5ad95b,3,"[""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[22], [22], [22, 23]]","[""CP_125_611"", ""CP_125_611"", ""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Oc1ccc(OC(F)(F)F)cc1CN[C@@H]1CCCN[C@H]1c1ccccc1,"[""site_set_mismatch""]",dup_464ba4040e678817,3,"[""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[22], [22], [22, 23]]","[""CP_125_611"", ""CP_125_611"", ""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Oc1ccc(OC(F)(F)F)cc1CN[C@@H]1CCCN[C@H]1c1ccccc1,"[""site_set_mismatch""]",dup_40c91b7a49833ae7,3,"[""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[22], [22], [22, 23]]","[""CP_125_611"", ""CP_125_611"", ""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",Oc1ccc(OC(F)(F)F)cc1CN[C@@H]1CCCN[C@H]1c1ccccc1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_ad21db52d039980c,3,"[""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""single_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[12, 22], [12, 22], [1, 2, 22, 23]]","[""CP_125_611"", ""CP_125_611"", ""IZRHKURJIQCXMT-AEFFLSMTSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
